DEPTH,DT_F17-04,DT_F15-A-01
2008.3001,93.41062927,77.67504883
2008.4001,94.1410141,76.94947815
2008.5001,94.4731369,76.88024902
2008.6001,94.1563797,77.53917694
2008.7001,93.12149048,78.69810486
2008.8001,91.54238129,80.04026794
2008.9001,89.84255219,81.50203705
2009.0001,88.42114258,82.97705078
2009.1001,87.55567169,84.12879944
2009.2001,87.31829834,84.7455368
2009.3001,87.56111145,84.88381958
2009.4001,88.14627075,84.75544739
2009.5001,88.96028137,84.50350189
2009.6001,89.83409882,84.18024445
2009.7001,90.47315979,83.91609955
2009.8001,90.66840363,83.98401642
2009.9001,90.434021,84.4703598
2010.0001,89.98002625,85.18213654
2010.1001,89.45180512,85.95941925
2010.2001,88.79130554,86.78556061
2010.3001,88.03509522,87.58486176
2010.4001,87.3553772,88.16457367
2010.5001,86.88405609,88.36689758
2010.6001,86.43455505,88.09067535
2010.7001,85.68730164,87.28514862
2010.8001,84.55302429,86.01396179
2010.9001,83.25870514,84.49351502
2011.0001,82.11367798,82.9372406
2011.1001,81.05560303,81.61588287
2011.2001,80.03218842,80.87313843
2011.3001,79.30435944,80.78981781
2011.4001,79.16763306,81.18405914
2011.5001,79.56282044,81.7988739
2011.6001,80.21030426,82.35516357
2011.7001,81.28697205,82.53178406
2011.8001,82.92285156,82.1348114
2011.9001,84.70590973,81.39538574
2012.0001,86.23459625,80.81096649
2012.1001,87.39090729,80.60163117
2012.2001,88.3484726,80.71681213
2012.3001,89.16783142,81.04116058
2012.4001,89.70806122,81.3999176
2012.5001,89.91403198,81.58745575
2012.6001,89.94043732,81.53988648
2012.7001,89.92459106,81.46498108
2012.8001,89.8487854,81.63486481
2012.9001,89.62696838,82.10674286
2013.0001,89.28453064,82.8211441
2013.1001,88.95302582,83.62556458
2013.2001,88.91078949,84.34502411
2013.3001,89.31113434,84.7862854
2013.4001,90.0224762,84.7891922
2013.5001,90.89975739,84.31755066
2013.6001,91.92202759,83.35853577
2013.7001,93.00598145,82.07804871
2013.8001,94.00054932,80.77610016
2013.9001,94.87462616,79.80310822
2014.0001,95.66311646,79.24125671
2014.1001,96.43409729,79.0989151
2014.2001,97.23455811,79.3944397
2014.3001,98.0067749,79.99120331
2014.4001,98.58368683,80.81183624
2014.5001,98.81127167,81.68766785
2014.6001,98.59619904,82.40135956
2014.7001,97.97947693,82.94071198
2014.8001,97.08531952,83.50217438
2014.9001,95.99369049,84.14938355
2015.0001,94.80932617,84.77300263
2015.1001,93.82727051,85.27996063
2015.2001,93.29478455,85.91065216
2015.3001,93.12967682,86.52214813
2015.4001,93.11107636,86.77187347
2015.5001,93.02931976,86.9637146
2015.6001,92.76222229,87.18289948
2015.7001,92.30327606,87.27192688
2015.8001,91.67427826,87.2321167
2015.9001,90.9141922,86.92954254
2016.0001,90.20793915,86.15937805
2016.1001,89.78026581,85.48912048
2016.2001,89.70116425,85.21841431
2016.3001,89.80541229,85.05458832
2016.4001,89.82801819,84.80327606
2016.5001,89.63436127,84.51400757
2016.6001,89.33232117,84.54131317
2016.7001,89.15283966,84.60902405
2016.8001,89.37333679,84.36997223
2016.9001,90.41408539,83.87365723
2017.0001,92.66334534,83.51470947
2017.1001,95.93615723,83.75868225
2017.2001,99.40679932,84.67394257
2017.3001,102.1603165,85.93043518
2017.4001,103.7360077,87.10942841
2017.5001,104.0819168,87.99437714
2017.6001,103.1915588,88.2414093
2017.7001,101.2085571,87.73780823
2017.8001,98.67298126,87.22517395
2017.9001,96.35441589,86.84812164
2018.0001,94.71546173,86.41944122
2018.1001,93.79943848,85.87270355
2018.2001,93.46379089,85.49783325
2018.3001,93.54711151,85.4114151
2018.4001,93.879982,85.15367127
2018.5001,94.29875183,84.46437836
2018.6001,94.65898132,83.61906433
2018.7001,94.66065979,83.1269455
2018.8001,94.00724793,83.0422821
2018.9001,92.88075256,83.04428864
2019.0001,91.72438812,83.04985809
2019.1001,90.77346039,83.29553223
2019.2001,90.02945709,83.88986969
2019.3001,89.48203278,84.57132721
2019.4001,89.2436142,85.10981751
2019.5001,89.37358856,85.49694824
2019.6001,89.74124908,85.77322388
2019.7001,90.14943695,85.95601654
2019.8001,90.55415344,86.09108734
2019.9001,90.91046906,86.23644257
2020.0001,90.99086762,86.34301758
2020.1001,90.55738831,86.3497467
2020.2001,89.67708588,86.33901215
2020.3001,88.70511627,86.43188477
2020.4001,87.88743591,86.59699249
2020.5001,87.18062592,86.63053131
2020.6001,86.40922546,86.32972717
2020.7001,85.54807282,85.74604034
2020.8001,84.79203033,85.15873718
2020.9001,84.31491852,84.72078705
2021.0001,84.32249451,84.35536194
2021.1001,84.7265625,84.00804901
2021.2001,85.17956543,83.74942017
2021.3001,85.58802033,83.52218628
2021.4001,86.27928162,83.09628296
2021.5001,87.50911713,82.44813538
2021.6001,88.68652344,81.8192215
2021.7001,89.35847473,81.42225647
2021.8001,89.80170441,81.31044006
2021.9001,90.08829498,81.51498413
2022.0001,90.07519531,82.07137299
2022.1001,89.87571716,82.85928345
2022.2001,89.54016113,83.61019135
2022.3001,89.00004578,84.11112976
2022.4001,88.31232452,84.35010529
2022.5001,87.67552948,84.47647095
2022.6001,87.09018707,84.73693848
2022.7001,86.32911682,85.22644043
2022.8001,85.0311203,85.73473358
2022.9001,83.06095886,86.05928803
2023.0001,80.661232,86.23348236
2023.1001,77.98963165,86.40267944
2023.2001,75.15129089,86.5904007
2023.3001,72.30194855,86.80165863
2023.4001,69.7662735,87.23097992
2023.5001,68.08917999,87.97544098
2023.6001,67.23714447,88.81671906
2023.7001,67.07400513,89.55451965
2023.8001,67.34828186,90.03139496
2023.9001,67.87041473,90.17184448
2024.0001,68.38480377,90.13134003
2024.1001,68.58625031,89.89762878
2024.2001,68.44169617,89.25889587
2024.3001,68.11540222,88.5595932
2024.4001,67.71974182,88.27182007
2024.5001,67.23225403,88.25098419
2024.6001,66.72039795,88.24828339
2024.7001,66.40769959,88.2003479
2024.8001,66.41014862,88.38433075
2024.9001,66.63605499,88.8164444
2025.0001,66.99560547,89.22085571
2025.1001,67.46343231,89.55747223
2025.2001,67.97444153,89.78279877
2025.3001,68.41773987,89.81187439
2025.4001,68.68282318,89.72492218
2025.5001,68.69265747,89.52280426
2025.6001,68.40148926,89.17417145
2025.7001,67.87177277,88.80210877
2026.1001,65.65462494,88.57759094
2026.2001,65.08410645,88.60237885
2026.3001,64.34410095,88.80500031
2026.4001,63.47742081,89.04347992
2026.5001,62.62197876,89.12479401
2030.0001,61.67473602,89.18090057
2030.1001,62.08107376,89.35269928
2030.2001,62.57645035,89.53682709
2031.3001,62.59578323,89.54691315
2031.4001,63.34959793,89.22354126
2031.5001,64.16146088,88.70760346
2031.6001,64.90789795,88.31067658
2031.7001,65.5541153,88.27687836
2032.1001,68.68378449,88.31174469
2032.2001,69.6570816,88.33229828
2033.0001,72.78487396,88.31269074
2033.1001,72.29112244,88.1188736
2033.2001,71.57979584,87.91134644
2033.3001,70.88843536,87.94714356
2033.4001,70.51522827,88.0092926
2033.5001,70.53351593,87.96035767
2033.6001,70.83158875,87.82376099
2033.7001,71.30236816,87.84133148
2033.8001,71.86804199,88.02629852
2033.9001,72.51117706,88.1158905
2034.0001,73.13297272,87.80361939
2034.1001,73.3709259,87.10681915
2034.2001,73.0606842,86.44257355
2034.3001,72.54078674,86.19114685
2034.4001,72.11620331,86.28024292
2034.5001,71.84331513,86.43911743
2034.6001,71.70651245,86.72852325
2034.7001,71.70640564,87.25331116
2034.8001,71.81204224,87.84308624
2034.9001,71.91304016,88.16617584
2035.0001,71.89374542,88.14038086
2035.1001,71.71101379,87.99900055
2035.2001,71.42397308,87.9052124
2035.3001,71.10634613,87.92947388
2035.4001,70.82138825,88.01737976
2035.5001,70.61592102,87.99048615
2035.6001,70.48684692,87.77422333
2035.7001,70.38288117,87.51519013
2035.8001,70.30181122,87.43647003
2035.9001,70.34811401,87.63066864
2036.0001,70.5973587,88.02468109
2036.1001,70.9438858,88.49702454
2036.2001,71.20481873,88.96800995
2036.3001,71.31089783,89.27915192
2036.4001,71.29781342,89.15338898
2036.5001,71.22438812,88.50712585
2036.6001,71.13471985,87.5725174
2036.7001,71.03302765,86.65794373
2036.8001,70.9178772,86.00750732
2036.9001,70.83182526,85.83270264
2037.0001,70.81891632,86.26380158
2037.1001,70.84820557,87.2491684
2037.2001,70.83883667,88.5328598
2037.3001,70.74598694,89.8106308
2037.4001,70.58518982,90.85043335
2037.5001,70.37886047,91.56250763
2037.6001,70.13684845,92.00617981
2037.7001,69.87811279,92.24977112
2037.8001,69.65319061,92.28993225
2037.9001,69.50997162,92.10772705
2038.0001,69.4154129,91.73283386
2038.1001,69.28565979,91.19589996
2038.2001,69.14933777,90.51010132
2038.3001,69.15620422,89.7047348
2038.4001,69.32975769,88.77913666
2038.5001,69.53398132,87.69858551
2038.6001,69.70682526,86.53983307
2038.7001,69.88550568,85.59805298
2038.8001,70.07865143,85.08679962
2038.9001,70.22028351,84.89806366
2039.3001,69.98339844,84.86573792
2039.4001,69.97579956,84.99563599
2039.5001,70.03450775,85.41938782
2039.6001,70.17369843,86.15355682
2039.7001,70.37796021,86.99462128
2039.8001,70.52509308,87.78126526
2039.9001,70.46566773,88.66622925
2040.0001,70.18830109,89.69294739
2040.1001,69.81465149,90.54022217
2040.2001,69.42608643,91.00535584
2040.3001,69.07236481,91.20043182
2040.4001,68.84216309,91.30044556
2040.5001,68.68997192,91.37424469
2040.6001,68.45265198,91.39025116
2040.7001,68.06996155,91.30276489
2040.8001,67.52443695,91.21466827
2040.9001,66.76522064,91.24045563
2041.0001,65.88492584,91.23004913
2042.1001,63.83325577,91.07775116
2042.6001,67.8147583,90.83387756
2042.7001,67.92453766,90.57512665
2042.8001,67.64323425,90.3087616
2042.9001,67.10284424,89.9270401
2043.0001,66.51579285,89.16583252
2043.1001,66.02313995,88.02500153
2043.2001,65.69384766,87.12647247
2043.3001,65.5091095,86.34077454
2043.4001,65.41732788,85.51566315
2043.5001,65.37231445,84.93236542
2043.9001,66.39759064,84.63327026
2044.0001,66.84487152,84.58321381
2044.1001,67.23388672,84.56720734
2044.2001,67.49198914,84.69376373
2044.3001,67.5583725,85.12277985
2044.4001,67.46130371,85.51612854
2044.5001,67.24518585,85.81697846
2044.6001,66.97850037,86.00106049
2044.7001,66.71479034,85.85847473
2044.8001,66.49925232,85.25025177
2044.9001,66.43242645,84.08517456
2045.0001,66.55953217,82.40715027
2045.1001,66.75009155,80.42542267
2045.2001,66.92337799,78.69973755
2045.3001,67.17926788,78.01835632
2045.4001,67.59607697,78.63059235
2045.5001,68.05736542,79.95832825
2045.6001,68.35671997,81.63144684
2045.7001,68.44455719,83.40831757
2045.8001,68.44444275,84.98264313
2045.9001,68.4801712,85.75
2046.0001,68.60437775,85.64190674
2046.1001,68.77446747,85.25186157
2046.2001,68.92473602,84.45326233
2046.3001,69.10046387,83.19809723
2046.4001,69.3911438,81.92367554
2046.5001,69.75496674,81.02830505
2046.6001,70.06634522,80.47518158
2047.0001,69.95241547,79.9973526
2047.1001,69.83492279,80.07931519
2047.2001,69.80010223,81.06219482
2047.3001,69.84134674,82.40376282
2047.4001,69.90106201,83.27741242
2047.8001,68.56176758,83.53199768
2047.9001,68.01557159,83.65044403
2048.0001,67.60427856,83.65539551
2048.1001,67.33677673,83.41111755
2048.2001,67.15423584,83.03744507
2048.3001,67.03560638,82.70565796
2048.4001,66.94415283,82.57574463
2048.5001,66.74575806,82.59899139
2048.6001,66.41036987,82.38822174
2048.7001,66.1182785,81.65563965
2048.8001,66.02887726,80.52349854
2048.9001,66.12982941,79.35407257
2049.0001,66.31716156,78.5270462
2049.1001,66.49759674,78.29118347
2049.2001,66.56322479,78.71347809
2049.3001,66.41428375,79.65453339
2049.4001,66.07340241,80.76816559
2049.5001,65.69262695,81.53533173
2049.8001,65.10917664,81.60503388
2049.9001,65.06881714,81.04380035
2050.0001,65.03509522,80.21937561
2050.1001,64.94010925,79.37596893
2050.6001,63.44440079,78.61212158
2050.7001,63.11367798,78.18241882
2050.8001,63.01844025,78.31980896
2052.3001,62.44818878,78.89138031
2052.4001,62.94652557,79.52994537
2052.5001,63.57987976,80.10642242
2052.6001,64.39880371,80.72911835
2052.9001,66.38511658,81.34929657
2053.0001,66.69346619,81.70756531
2053.1001,67.02200317,81.69101715
2053.2001,67.70120239,81.50215912
2053.3001,68.71377564,81.4417572
2053.4001,69.82951355,81.58938599
2054.0001,72.14074707,81.74762726
2054.1001,71.96632385,81.71026611
2054.2001,72.09765625,81.47368622
2054.3001,72.57028198,81.09895325
2054.4001,73.3374939,80.49815369
2054.8001,76.5804596,79.48286438
2054.9001,76.2953186,78.10144043
2055.0001,75.56504059,76.69865418
2055.1001,74.71580505,75.67769623
2055.2001,73.86508179,75.12713623
2055.3001,73.06985474,74.91565704
2055.4001,72.53359985,75.23863983
2055.5001,72.41004944,76.23782349
2055.6001,72.60639954,77.58228302
2055.7001,73.00788879,78.81182861
2055.8001,73.61065674,79.67209625
2055.9001,74.22599793,80.26025391
2056.0001,74.60215759,80.79410553
2056.1001,74.74252319,81.37007904
2056.2001,74.69005585,81.85856628
2057.0001,72.58195496,82.23336792
2057.1001,72.95558167,82.63931274
2057.2001,73.23002625,83.02542877
2057.3001,73.38247681,83.14599609
2057.7001,74.08151245,82.88619995
2057.8001,74.24833679,82.52376556
2057.9001,74.25741577,82.24323273
2058.0001,74.00968933,81.84739685
2058.1001,73.46525574,81.19629669
2058.2001,72.61683655,80.27332306
2058.3001,71.51553345,79.2525177
2058.4001,70.35255432,78.50798798
2058.8001,68.76139832,78.29798889
2058.9001,69.17185974,78.30152893
2059.0001,69.77450562,78.45219421
2059.1001,70.50006104,78.96131897
2059.2001,71.12031555,79.94036102
2059.3001,71.52337647,80.98236084
2059.4001,71.74731445,81.43264771
2059.5001,71.79911804,81.53953552
2059.6001,71.65794373,81.50507355
2059.7001,71.36726379,81.47786713
2059.8001,71.01174927,81.53536224
2059.9001,70.63214111,81.83459473
2060.0001,70.2845459,82.5929184
2060.1001,70.03517151,83.63026428
2060.2001,69.8679657,84.8839035
2060.3001,69.72627258,86.13053894
2060.4001,69.62759399,87.14495087
2060.5001,69.60777283,87.63883972
2060.6001,69.61711121,87.28625488
2060.7001,69.59840393,86.5008316
2060.8001,69.65603638,85.74510956
2060.9001,70.09895325,85.37586975
2061.0001,71.23641968,85.43318939
2061.1001,73.08293152,85.94029236
2062.7001,69.83146668,86.69216919
2062.8001,70.77908325,87.49707031
2062.9001,71.71081543,88.01314545
2063.0001,72.60650635,88.02101898
2063.1001,73.37002564,87.72793579
2063.2001,73.73530579,87.40325928
2063.3001,73.63742065,87.03566742
2063.4001,73.31626892,86.65600586
2063.9001,73.47727966,86.33108521
2064.0001,74.0335083,86.09980011
2064.1001,74.70866394,86.00332642
2064.2001,75.50090027,86.00346375
2064.3001,76.33132935,85.99475861
2064.4001,76.99570465,85.95022583
2064.5001,77.30194092,85.72050476
2065.0001,75.56771088,85.12989044
2065.1001,74.91055298,84.43836975
2065.2001,74.28901672,83.89025116
2065.3001,73.61454773,83.30459595
2065.4001,72.81402588,82.62722015
2065.5001,72.01457214,82.07844544
2065.6001,71.51049805,81.8319397
2065.7001,71.40769959,81.78944397
2065.8001,71.74087524,81.75805664
2065.9001,72.48406982,81.69871521
2066.0001,73.46780396,81.68458557
2066.1001,74.53198242,81.70316315
2066.2001,75.52055359,81.57670593
2066.3001,76.35775757,81.14019775
2066.4001,76.8451767,80.52890778
2066.5001,76.83467102,80.09427643
2066.6001,76.47618103,79.98222351
2066.7001,76.00117493,80.09799957
2066.8001,75.55677795,80.33412933
2066.9001,75.20271301,80.65773773
2067.0001,74.96705627,81.01763916
2067.1001,74.79660034,81.32043457
2067.2001,74.61598206,81.52151489
2067.3001,74.41052246,81.68105316
2067.4001,74.16389465,81.86845398
2067.5001,73.79338074,82.08344269
2067.6001,73.35205078,82.20503235
2067.7001,73.07856751,82.00221252
2067.8001,73.08178711,81.28302765
2067.9001,73.23997498,80.11313629
2068.0001,73.48518372,78.92590332
2068.1001,73.9360199,78.1598587
2068.2001,74.67196655,78.03027344
2068.3001,75.5486908,78.53822327
2068.4001,76.33329773,79.63899231
2068.5001,76.91908264,81.03604126
2068.6001,77.2552948,82.10869598
2068.7001,77.26306152,82.4004364
2068.8001,76.88001251,81.99149323
2068.9001,76.14349365,81.18627167
2069.0001,75.29315186,80.23481751
2069.1001,74.60580444,79.33141327
2069.2001,74.1783905,78.58900452
2069.3001,73.91152954,78.03202057
2069.4001,73.70249939,77.66018677
2069.5001,73.43904114,77.47377777
2069.6001,72.99301148,77.33440399
2069.7001,72.36024475,77.03328705
2069.8001,71.70663452,76.70510101
2069.9001,71.25302124,76.65344238
2070.0001,71.15075684,76.7898407
2070.1001,71.38586426,76.92202759
2070.2001,71.78863525,77.10677338
2070.3001,72.09204102,77.51490021
2070.4001,72.11384583,77.96620941
2070.5001,71.84848023,78.13196564
2070.6001,71.4099884,78.33641052
2070.7001,70.92630005,78.87321472
2070.8001,70.5357666,79.33660126
2070.9001,70.39750671,79.51542664
2071.0001,70.60505676,79.4601059
2071.1001,71.11082459,79.30094147
2071.2001,71.78001404,79.03984833
2071.3001,72.48243713,78.70133972
2071.4001,73.14144898,78.48352051
2071.5001,73.70906067,78.43367767
2071.6001,74.10241699,78.47880554
2071.7001,74.22721863,78.74422455
2071.8001,74.07527161,79.36105347
2071.9001,73.74395752,80.28016663
2072.0001,73.40254211,81.06315613
2072.1001,73.20046997,81.42643738
2072.2001,73.10150147,81.36444092
2072.3001,73.01832581,81.08229065
2072.4001,73.03166199,80.71901703
2072.5001,73.20315552,80.36646271
2072.6001,73.47247315,80.0519104
2072.7001,73.78674316,79.84344482
2072.8001,74.08380127,79.85555267
2072.9001,74.29150391,79.96078491
2073.0001,74.43809509,79.96308136
2073.1001,74.58729553,79.71078491
2073.2001,74.73976135,79.33666992
2073.3001,74.86833191,78.84307861
2073.4001,74.93675232,78.03533936
2073.5001,74.97013855,77.54959869
2073.6001,75.10025024,77.9486084
2073.7001,75.37269592,78.12541962
2073.8001,75.68824768,78.15614319
2073.9001,75.96176148,78.60798645
2074.0001,76.1248169,79.12272644
2074.1001,76.23497772,79.3088913
2074.2001,76.54481506,78.95313263
2074.3001,77.21473694,78.83735657
2074.4001,78.12579346,79.16921234
2074.5001,78.94869995,79.78781128
2074.6001,79.49525452,80.38620758
2074.7001,79.78955078,80.76551056
2074.8001,79.74015808,80.83882141
