GR_F17-04,GR_F15-A-01
50.96204376,43.47480774
51.5939064,42.72804642
51.03604126,40.79997635
50.25463486,39.65504837
49.6672554,39.17924118
49.5474205,39.1130867
50.31330109,37.8740654
51.50654221,36.13190079
51.96426392,34.85463333
50.91714096,33.68354416
48.92598724,33.21829987
46.88061905,34.30771637
45.29146957,35.86880875
44.15924454,37.03244019
43.49874878,36.95238495
43.19865036,37.1553421
43.45756912,37.47531128
44.75859833,37.66311264
47.15222549,39.08854675
49.76232529,40.86407089
51.25862885,41.21350479
51.18242645,41.34228134
50.40675354,40.87329865
50.14026642,38.9511528
50.53543091,36.7938652
51.29490662,34.84367752
52.04267883,33.21871567
51.95855713,33.59000778
50.60829544,35.91547775
48.64764023,38.28998947
46.76585388,40.42787552
45.30626297,41.28042221
44.51439285,40.01821899
44.50508499,39.1444931
45.39439392,39.39847565
47.13473129,39.12422562
48.97914505,38.83397675
49.99376679,38.78514099
50.0802002,38.16210556
49.327034,37.67683029
47.85859299,37.97195435
46.34621811,38.65449524
45.48177338,39.21516037
45.40511322,39.64107895
46.30346298,40.26593781
48.25232315,41.20489883
50.88450623,42.22596359
53.64510727,42.99970245
56.03173828,43.28372192
57.61623383,43.05736923
58.28807831,42.40913773
58.32804871,41.31206513
57.98098755,40.28894043
57.31022644,40.54415131
56.34273529,40.94880295
55.33785248,39.99780655
54.75119019,39.16062927
54.71083069,38.61791229
54.95829392,37.51828766
55.36050034,36.96266937
55.66339111,37.58859634
55.34150314,38.67302704
54.51944733,39.39791489
53.69485474,39.58889389
52.7781105,39.77244568
51.65593338,39.52306747
50.6853981,38.78709412
50.1117096,38.60109329
49.90858841,39.00305939
49.96811295,39.60716248
50.00274277,39.73340607
49.62183762,39.39420319
48.79880524,38.7258606
47.96578598,37.85209656
47.47533035,38.02655792
47.44398499,40.57743835
47.9645195,41.89395905
48.83113861,41.9863739
49.77117539,41.78976822
50.87617111,40.95516205
52.28758621,39.53700638
53.89030075,38.3621254
55.32356644,37.88293076
56.12456513,37.72846603
55.96989441,36.25286102
55.01935196,35.45663071
53.39929962,35.57303619
51.71450424,34.69023514
51.26961899,34.09671783
52.26602554,34.34838867
53.90744019,34.70610046
55.90229034,35.51127625
57.8260994,36.98404694
58.89573288,38.16057205
58.97064591,39.3567543
58.92240143,40.55240631
59.69038391,40.37508011
61.12456894,39.6562767
62.38129425,39.25410461
62.77959824,39.4946785
62.10375214,39.99230957
60.65187836,40.08247376
59.31196976,39.25123596
59.17017746,37.72968292
60.51571655,35.96192551
62.43897247,35.22096252
63.7359581,35.38493729
63.7473526,36.05656815
62.63691711,36.43571091
60.69981766,36.74704361
58.73243332,37.3503685
57.75367355,37.2213707
58.58016205,36.15034866
60.74008179,34.48978806
62.78980255,33.18605042
63.877491,32.8311882
63.70371246,33.86111832
61.7273941,35.2943573
58.88639832,36.95336914
56.71463013,38.76317596
55.66615295,39.93117142
55.50172806,40.35560226
55.92537308,40.76366425
55.98862839,40.1923523
55.28538895,38.42643356
54.35272217,36.85290146
53.70294952,35.96852112
53.5872345,35.82939911
54.13265991,35.83395386
54.975914,35.71863937
55.5798645,35.395401
55.83003998,35.01399994
56.07899475,35.28727722
56.36149597,36.5303421
56.27870178,38.09968948
55.88124466,39.77481079
55.18308258,40.61240006
53.57674027,39.32608414
50.98123169,37.64712524
48.31246567,37.02602005
46.35862351,36.4614563
45.41384506,37.17093658
45.55266571,39.2260704
46.31371307,40.10134506
46.86925507,39.77811432
46.87395477,39.50529862
46.95559692,39.33510208
47.89075089,39.75201035
49.65761948,40.7551918
51.5522995,41.05195618
52.84201431,40.29399872
53.14630508,39.07396317
52.36569214,37.55693436
50.95806122,36.3723526
49.83008575,35.90781403
49.44166565,35.17106247
49.48231125,34.34310532
49.53435898,34.43696594
49.52464294,35.52547836
49.56780243,36.77307892
49.79616547,37.42874146
50.35453033,37.97937393
51.27405548,38.28349304
52.24255371,37.56219482
52.73570633,37.48760605
52.47317505,39.15401459
51.60746002,41.16674423
50.59395218,43.43397522
49.78524017,45.62501907
49.34247971,46.3634491
49.47319031,45.448246
49.97370148,43.57151413
49.9490242,41.93961334
49.31839371,40.77882004
49.12207413,39.88388443
49.8971405,38.94475555
51.69229126,37.31035996
54.2532959,34.81707001
56.44409943,34.09363937
57.31917954,35.2672348
57.15164948,36.30398178
56.48070145,38.04636002
56.19141007,40.04456711
56.89274597,39.76929855
57.61290741,38.97745514
57.49604034,38.24909592
56.98126984,37.03613281
56.42560196,35.46784973
56.09354019,33.89569473
56.35855866,33.72156906
56.82951737,34.30059815
56.95351028,35.76018524
56.89168167,38.93192673
57.24254227,41.56453705
57.87050247,40.64614105
58.09594727,39.94659424
57.9899292,38.89027023
57.76836014,36.71112061
57.32925415,35.89774323
56.98736954,35.84616089
57.00529862,35.12301636
57.19660568,34.24606705
57.49849701,33.70677567
58.20285416,35.02449799
59.58854294,37.13988876
61.91275024,39.56981278
64.47509766,40.61246872
65.85848236,40.63051987
66.02520752,39.02481461
65.43979645,35.31241226
64.08299255,34.0419426
62.677845,35.62818909
62.21786499,36.22890091
62.55368805,37.53737259
62.92308426,38.92446899
62.80491638,37.01828384
62.27972412,35.96566391
61.67619705,36.93714523
61.14957428,36.95711517
60.50216293,37.59273529
59.78064728,39.13901901
59.1817131,39.23134995
58.66437149,39.743927
58.47084427,41.27090836
59.13545609,41.05425644
60.64681625,40.06780624
61.95550156,39.21445084
62.09944916,38.12081909
61.32962799,37.2797699
60.37660217,37.06551743
59.51284409,36.7421875
59.19699478,36.48859406
59.94161987,36.67108536
61.62572098,37.16281891
63.44607544,37.23347855
64.65682221,36.84699249
64.8715744,37.52184296
64.16504669,38.43826294
62.92761993,38.94042969
61.70896912,40.7912674
61.07138825,41.79114914
61.29384232,40.0628891
62.08472061,38.40860367
62.90161133,37.50006867
63.39992905,36.73238373
63.44200897,36.94181442
62.84636688,37.86873245
61.64984131,38.38318253
60.46936798,38.10900497
59.69952393,37.09392548
58.97900772,35.73456955
58.06800461,34.78365326
57.09565353,34.66506577
56.08599854,35.14778519
55.24769974,35.74230957
54.7372551,36.68273163
54.1902771,38.372715
53.47074127,40.2404213
52.85556793,41.60913849
52.41799927,42.32453537
52.37255478,41.94283676
52.92248535,40.54773712
53.46792984,38.91702652
53.65493774,38.4780159
54.06369019,38.97041702
55.02880859,38.30249786
56.31831741,37.94890213
57.69827652,39.10684204
58.79359818,39.72671509
59.01927567,40.43378067
58.1279068,41.73914719
56.39016342,41.0342865
54.38313675,38.99777985
52.53839874,38.01661301
51.06111527,37.55781174
49.92985153,37.51903915
49.15956497,37.86118317
49.00698471,37.43896103
49.49021912,36.42860794
50.36323929,36.16794205
51.6206665,36.1174736
53.01141357,36.17411041
53.79171753,36.77266312
53.94228745,37.17377853
53.8824997,37.07296372
53.75962448,37.31290054
54.08017349,37.87017059
55.06029511,38.37262726
55.90337753,38.0125885
55.93476486,37.67128372
55.40473938,38.18550491
55.02502441,38.03950501
55.51028442,38.05883026
57.56929398,39.30459213
61.27059555,38.88719177
64.35655975,37.56906891
64.58311462,37.2457695
62.04701614,37.84690094
57.42514801,39.13648605
52.15805817,39.97237396
48.3819046,40.13777161
46.82555008,39.48421478
46.79166031,38.04682922
47.81676865,36.7151413
48.73497772,35.69934464
48.56464768,35.42334366
47.70492554,35.55730057
47.37610245,36.10752487
48.06375504,36.83364105
49.17951202,38.35610199
50.35679627,40.585392
51.28863525,41.24685288
51.01724243,42.10199356
49.8440361,43.54514694
49.01383209,43.09620667
48.9605484,41.44882202
49.34028626,38.71910858
49.84295654,35.8059845
50.52113342,33.90538025
50.70865631,34.23023987
49.83867264,34.4869957
49.10400009,34.88428497
49.37465286,35.41646576
50.03312302,35.05165863
50.6952858,34.1508255
51.01449585,33.66098404
50.53833771,34.60194397
49.74812317,35.90197754
49.6344986,36.14373016
50.59957123,36.74415588
52.75801849,37.3489418
55.22106934,37.31881332
56.52566147,37.43322372
56.77200699,37.76507568
56.69629669,38.05158234
55.92976379,38.11572647
54.8085289,38.0320015
54.26597977,38.2660408
53.87663269,39.47874069
53.0949707,40.34152985
52.22377396,39.34950256
51.51093292,38.40428162
50.6901474,37.89927673
49.55931091,37.08708191
48.43520355,36.60758591
47.70932007,36.18617249
47.36361313,35.1113472
47.2346611,34.55463028
47.091259,35.19385147
46.66247559,36.45030975
45.89714432,37.95809937
45.03234863,39.00340271
44.30500031,38.9851265
43.67102051,38.6151619
43.03696823,38.6426506
42.71889114,39.05454636
43.26791382,39.35715866
44.74985504,39.2120018
46.53959656,38.67367554
47.77696228,38.04845429
47.82686615,37.68119431
46.49223709,37.73403549
44.59377289,38.42129135
43.69396591,39.09526062
44.79017258,38.48189163
47.59326172,37.21573639
51.25884628,36.30916596
54.79386139,35.51176834
57.26420593,35.35826492
58.00993347,36.05768585
57.25251389,36.36021423
55.73191071,36.36856079
54.15054321,36.81214905
52.85934067,37.09780121
51.73411942,37.51373673
50.32709122,38.75046921
48.54974747,40.05290604
46.71278,40.38482285
45.04978561,39.45174408
44.09696198,37.95310211
44.3216362,36.32575607
45.44827271,34.78216171
47.01853943,34.64606094
48.90782547,36.30421066
50.84299469,37.56403351
51.95625305,38.21537399
51.60471344,38.54963303
50.17973709,39.0038147
48.50415039,39.62052918
47.58768082,40.34986877
48.64839554,41.11882019
51.97039795,41.79335785
57.06583786,41.99870682
63.31007767,41.36219406
69.78170776,40.63242722
74.97323608,41.52445984
77.90141296,42.9733429
78.034935,44.5304718
75.51352692,45.17715836
71.7726593,45.41707611
67.72370148,45.22986603
63.83206177,44.70028687
61.01832199,44.46760178
59.48197174,44.83666229
58.72373581,45.69285202
58.80620575,45.64569473
59.18047333,44.10270309
58.79478836,42.4383812
57.66566467,40.33397675
56.19442749,37.75979233
54.51016235,37.04334641
52.60166931,37.11127472
50.58607483,37.40574265
48.63594437,37.48187256
47.306427,37.46855164
47.24456787,37.46409988
48.49620819,37.48150635
50.42402649,37.89708328
52.40589905,39.0680275
54.27070236,38.67506027
55.82603455,37.84236145
56.75848389,38.45216751
56.88350296,37.95511627
56.9560585,37.28432846
57.3006134,38.37707901
57.41729355,37.87108994
57.71858597,36.5612793
58.62237167,36.7652626
59.50400162,37.10338211
59.89130783,37.96224213
59.95907593,39.85150528
60.10384369,40.68054962
60.32502747,40.13680267
60.77698898,39.37632752
62.09066391,39.05099487
63.77140427,39.11243439
64.79229736,38.85504913
65.46362305,38.28901291
65.98190308,37.67660523
66.11319733,37.49502945
66.26545715,37.7188797
66.25245667,38.24531937
65.20327759,38.78204346
63.26406479,39.10084915
61.57536697,39.4849205
60.78635025,40.42348862
60.36616516,41.20759583
59.60837936,41.13510132
58.28126526,40.30575562
56.41711044,38.52372742
54.49303436,36.5990715
53.30308533,36.03160858
53.1771965,36.99382019
53.67305756,38.79667664
54.26561356,40.66445923
54.65000534,42.84854126
54.59975052,44.65051651
54.00954056,44.47174835
53.10599136,43.27983856
52.31951141,42.17865372
52.06518173,40.46669769
52.85543442,39.78443527
55.05562973,41.28334808
58.28705216,43.53936386
61.5667038,45.3318367
64.33126831,46.27062225
66.38674164,46.08000946
67.48466492,45.31793976
67.48503113,44.54428482
66.64544678,43.20794296
65.35256958,41.80643082
63.88353348,41.23613358
62.87062454,41.13699722
62.68483734,41.91717911
62.64307785,44.0214386
61.67078018,45.80400467
59.26941681,45.88928986
55.68354797,44.51695252
51.82099533,42.47742462
49.09764862,40.58550263
48.4424324,39.32787323
49.57504654,38.55495834
51.68656921,38.1627388
54.24041748,38.22485352
56.99110031,38.84713745
59.73571396,39.81144714
62.37231064,40.43440628
64.57915497,40.66700745
65.90939331,40.53778458
66.2472229,39.87165451
65.53795624,39.23664856
63.84238815,39.26266861
61.77949143,38.74949646
60.05703354,37.27762604
59.05024719,35.44020462
59.07575607,34.76931
60.25017548,35.63940811
62.3830986,37.16302109
65.1632843,38.90200424
67.94313049,40.02854919
69.85479736,39.10002136
70.30887604,37.17835999
69.41577911,34.92265701
67.97249603,33.57684326
66.84584045,33.00167465
66.25711823,33.57663345
65.41525269,35.27524567
62.94687271,37.51773834
59.0982399,39.72112656
55.79774857,41.0115242
53.6373291,41.11382294
52.94251251,39.59961319
54.18467712,38.90653229
55.95179367,38.94077683
57.32685852,39.49996185
59.02003479,39.03074646
60.93334198,37.89676666
62.37095261,36.63091278
63.26610947,34.85617828
63.42784119,33.35552216
62.53533173,34.33555985
60.72529221,34.49420929
58.37451935,34.43226242
56.56780624,36.4382515
56.56530762,38.91004181
59.15281296,41.70997238
63.76216507,44.00820541
68.99504089,45.45893097
72.97821045,45.7672348
74.76280212,45.09679031
74.57369232,44.29562759
73.51064301,43.43067551
72.50617981,42.20565796
71.84575653,40.2507515
71.10575104,38.07886505
69.9970932,38.00038528
68.99645233,38.99699402
68.40029907,40.49871445
68.16265106,41.64314652
68.72532654,41.52349472
69.95661163,39.88526917
71.17572022,38.73886108
72.54236603,38.21323776
74.24011993,38.28243637
75.94141388,38.54816818
77.82544708,38.15633392
79.95950317,37.20410538
81.68978119,37.61527634
82.95663452,38.86463928
83.72518158,39.93777084
83.44541168,40.92158127
82.09395599,41.27213669
80.04847717,40.79260254
77.37869263,40.41637421
74.25763702,41.40139389
71.37545776,43.7530365
69.34481812,45.59049606
68.83026886,46.70465469
70.38627625,47.84944534
73.73636627,49.15982437
77.77806091,50.2810173
81.03230286,50.92481613
82.37065888,51.14568329
81.43300629,50.13083267
78.89432526,47.77661133
76.13142395,45.72085571
74.56507111,44.4297905
74.76512146,43.20365524
75.87236786,41.58246613
76.6231842,40.00596237
76.70121765,38.94983292
76.4607544,38.00310516
76.41848755,37.16718292
76.99771118,36.75921631
77.90294647,36.3308754
78.21692658,36.00943375
77.54225922,36.4183197
76.42926025,37.42481232
75.74237061,38.62257004
75.94712067,39.82518387
76.89152527,40.31918716
78.13652802,40.40304565
79.21633911,41.50348663
79.61928558,42.53575897
79.01187134,42.64990234
77.78079987,43.2837944
76.97760773,43.49036789
77.44205475,42.49309921
79.00688934,42.25780869
80.70746613,42.62636948
81.64617157,42.50677109
81.55995941,42.76562119
80.73003388,43.78668213
79.9260025,45.2610321
80.35110474,46.85416031
82.40175629,48.21888733
85.10990143,48.86087036
87.3500824,48.36187744
88.36021423,46.74402237
87.43775177,45.20840454
84.30442047,43.39900971
80.18763733,41.70715332
77.12847138,41.95861816
75.82057953,42.72498322
75.92778015,43.42601395
76.86470795,45.69870758
77.05617523,48.14481354
75.36694336,48.82396317
72.48442078,48.65663528
69.81362915,47.95107269
68.66772461,46.89480209
69.90174866,45.11605835
72.94397736,43.85622025
76.05179596,45.62574768
77.53980255,46.01588821
77.10527802,45.55924988
75.37898254,45.99580383
73.22173309,46.34877014
71.91638947,46.99615479
71.91574097,49.10326386
72.42705536,50.74051285
73.41781616,51.20611191
74.7732544,49.73608398
75.28371429,48.49258041
74.99386597,48.21271133
74.58110046,49.25017166
73.70878601,50.02268601
72.62541199,49.62427139
72.3713913,47.30062485
73.39871979,44.64144898
74.21845245,42.45245743
73.632164,41.17194748
73.03095245,40.6783371
72.81454468,41.00234604
72.17582703,41.14158249
71.83249664,41.43770981
72.33375549,42.18500137
73.05532074,42.8221817
73.79380035,43.14497757
74.8888855,42.89349365
76.45534515,42.45561981
78.01895905,42.11917877
78.82183075,42.06266022
78.63523102,41.69345856
77.82054901,41.01035309
76.50944519,40.62070847
74.5799942,41.7080307
72.94216156,43.56228638
72.32357025,44.60906982
72.35153198,44.72394943
72.83830261,43.70927811
73.73440552,42.15554428
74.26515198,41.89796066
73.85646057,43.5175705
72.90500641,45.89635086
72.19779205,47.04994965
72.39205933,46.58430862
73.7023468,45.67433167
75.63162994,45.28801346
77.44998169,45.54277802
78.57074738,45.77108383
78.66967011,45.258358
77.73310089,44.07170487
75.92427826,42.87381744
73.69723511,41.85649872
71.97457886,41.63890457
71.77025604,42.54464722
73.07082367,43.21865082
74.90168762,43.1881218
76.00624847,43.19640732
75.36730957,43.14527893
73.0389328,43.03890228
70.62143707,43.32178497
69.67732239,44.84151077
71.04464722,46.92116928
74.96759796,47.92815018
80.2616272,48.62408447
84.40512848,49.57699585
85.96260071,49.92966843
84.85247803,50.40362167
81.79392242,51.31213379
78.30047607,51.47043991
75.97821045,50.89112473
75.30033112,51.02931213
75.65439606,53.36550522
76.07957459,57.75654984
75.86358643,62.48852158
74.86168671,66.10232544
73.44771576,67.50530243
72.29799652,67.00743866
72.04424286,66.44974518
72.63225555,67.02514648
73.36917877,68.38473511
73.91656494,68.81450653
74.29998779,67.56544495
74.39071655,65.50618744
74.28346252,62.89664078
74.31747437,60.7093277
74.44379425,60.25333786
74.4717865,60.20158768
74.83506775,60.25884247
76.26273346,62.12054443
78.63431549,64.21340942
80.99819946,65.29267883
82.41503906,66.96646881
82.03169251,68.56520081
79.50769806,69.02682495
75.83175659,69.18435669
72.40676117,69.65483856
70.17610169,70.68965149
69.18984222,69.66284943
68.78988648,67.54137421
68.67514801,66.70907593
69.31960297,64.72602844
70.8283844,62.61528015
72.69155884,63.88158417
74.63478851,65.18917847
75.98445892,66.33122253
76.50759888,67.7118988
77.25386047,68.31442261
78.79880524,67.58223724
80.64605713,65.71216583
82.19629669,63.96277618
82.99843597,62.80596542
82.9085083,62.41484451
82.22529602,63.58675766
81.57891083,66.63315582
81.51120758,67.34129334
82.25737,67.1326828
83.21611023,66.40021515
83.48143768,64.37825775
82.88829041,62.39406586
81.02326202,62.03485107
77.76474762,62.17505264
74.67629242,62.69806671
72.90649414,63.6602211
72.5255127,65.0239563
73.85467529,65.20726013
76.29727173,61.5275383
78.15634155,58.88405228
79.08045197,56.70749664
79.52848053,53.76228333
79.81334686,51.82851028
80.59932709,50.71029282
82.07338715,49.7215271
83.32250977,49.59993744
83.3499527,50.67294312
82.0712738,52.41021729
80.40015411,52.46646118
79.40035248,50.96860123
79.13815308,50.27874756
78.90175629,51.43725205
78.45462799,55.03328323
78.12005615,60.14413834
77.99777222,65.09905243
77.79312897,68.04972076
77.23074341,67.68492127
76.36451721,65.2984848
75.13637543,61.26848984
73.47225952,56.21833038
71.82307434,51.69076157
70.62177277,49.20209885
69.95306397,48.96435547
70.2263794,49.50525665
71.75676727,49.66679382
74.03742218,49.3121872
76.11733246,47.99666977
77.27444458,46.43063736
77.26981354,46.2333107
76.24138641,48.70558929
74.59785461,53.74479294
72.90585327,59.7974205
71.67525482,65.84049988
71.09434509,71.10404968
71.22769165,74.97258759
71.92860413,77.35677338
72.5811615,78.39391327
72.23478699,77.9258194
70.44813538,78.01924133
67.57662201,79.57910919
64.42999268,80.39860535
61.93956375,81.08537293
61.00316238,82.55427551
61.78075409,82.92250824
63.58508682,81.94692993
65.51674652,80.96340942
67.04122925,80.54689789
68.04679871,80.07520294
68.68586731,79.15198517
69.05000305,78.85896301
69.27320099,79.173172
69.72332001,79.21070099
70.70757294,79.68828583
72.44752502,81.00942993
74.98394013,82.60200501
77.43126679,84.77406311
78.53566742,87.03117371
78.13486481,87.97491455
76.8035965,87.32159424
75.20883942,85.69187927
74.03666687,84.31694031
73.3363266,84.49436951
72.4111023,86.5274353
71.01924896,88.39521027
70.00891113,89.4522934
70.36362457,89.25881958
72.06490326,87.68843079
74.13232422,86.41481781
75.49053192,87.36340332
75.54651642,87.91818237
74.50215149,88.01615906
73.23279572,88.35710907
72.53909302,87.36656189
72.2937088,85.60324097
72.02401733,85.57233429
71.96269989,86.08683014
72.72135162,86.79450226
74.34555817,87.36904144
76.24211121,86.71360779
77.44269562,84.45793152
77.17558289,82.6918869
75.49501801,81.6155777
73.29077148,81.4805069
71.59851837,81.45271301
70.99964142,81.3211441
71.37469482,81.03956604
72.12541962,81.49737549
72.81978607,82.6367569
72.89106751,84.55396271
72.02227783,85.52176666
70.81664276,85.82894898
70.38471985,85.60681152
71.2253952,84.94359589
72.97153473,83.61269379
74.36690521,81.15459442
74.29475403,79.48413086
72.49645996,78.15801239
70.34732819,76.35009003
69.77357483,75.96333313
70.94825745,76.46351624
72.90419006,75.53955841
74.82572174,73.78808594
75.13305664,71.4359436
73.22213745,69.63491058
70.46128845,66.89923096
68.30821991,64.08486939
67.1290741,64.49491882
66.87240601,64.6855545
67.23612213,65.04734802
67.85128784,68.34359741
68.38772583,70.47914887
69.46957398,70.48060608
71.45339203,71.39970398
73.12599945,71.39894104
73.9099884,70.25244141
74.06208801,70.79306793
73.2995224,71.64011383
72.62402344,71.87729645
73.6164856,72.26269531
75.32426453,73.07538605
76.34887695,73.9388504
76.91713715,73.80410004
77.44046783,73.6978302
77.69148254,74.1723938
77.33999634,73.95902252
76.08768463,73.52222443
73.57702637,73.31729889
69.96250153,72.69683838
66.4606781,72.24229431
64.70665741,72.362854
65.09536743,72.21566773
66.69613648,71.90900421
68.41902161,71.59499359
70.0973053,70.74263001
71.51721954,69.9431839
72.20878601,69.81391907
72.27095032,69.83089447
72.16162872,69.37372589
71.93877411,68.69434357
71.5625,69.05852509
71.48521423,69.75949097
72.17610169,69.88790894
73.41460419,70.81723785
74.84481049,71.88208771
76.43880463,71.54190826
77.71246338,70.1831131
77.86517334,68.33547974
76.69158936,66.20531464
74.66342926,64.43527985
72.65512085,63.88896179
71.72722626,64.59353638
72.21182251,64.89859772
73.21733856,64.58708954
73.57608032,64.91083527
72.67276764,65.60475922
70.66742706,66.84082794
68.27759552,69.50397492
66.4417038,71.76831055
65.71714783,72.44103241
65.84021759,73.01382446
66.28826904,73.73490906
67.23788452,74.16564179
69.16304016,74.2186203
71.69261169,74.5640564
73.81255341,75.55965424
75.05475617,76.24155426
74.92431641,76.3167572
73.10940552,76.0152359
70.9872818,75.47576141
70.24835205,74.21440888
70.81230164,72.14918518
71.69913483,70.82273865
72.40907288,69.7464447
72.88391113,67.13487244
73.1158371,64.96434784
73.31867218,64.4853363
73.88762665,65.35813904
74.78236389,67.77573395
75.34962463,71.32723999
74.95575714,73.41318512
73.70001984,73.78856659
72.04476166,72.26746368
70.37684631,70.76525879
68.97268677,69.59237671
68.57974243,69.11014557
69.66621399,68.64342499
70.7474823,67.06477356
70.56380463,62.99560928
69.91287994,61.32885742
69.37245941,60.88134766
68.93421936,59.80630493
68.85712433,61.13847733
68.97045898,63.22937012
68.80579376,61.34624863
68.30761719,61.20491791
67.76006317,62.20901489
67.490242,61.6457634
67.5868988,62.39217758
67.66586304,64.54066467
67.69879913,66.60611725
68.33451843,68.19632721
69.7262497,69.11434937
71.05695343,69.45198059
71.50613403,69.27705383
71.33914948,68.67527771
71.16390991,68.69968414
70.7493515,68.36789703
70.16181946,67.07989502
69.85338593,65.28100586
69.93907929,63.23710632
70.22258759,61.04495621
70.75156403,59.24592972
71.99246216,58.46748734
73.24532318,59.37207031
73.2800293,59.9407959
72.07152557,59.98666
70.3058548,59.18014526
68.66723633,57.90087509
68.03077698,55.90273285
69.08857727,53.16223908
71.60443878,50.97689438
74.25188446,49.1031189
75.69513702,47.10004425
75.34680176,45.28521347
73.70205689,44.2639885
71.6918869,44.73670578
70.26486969,46.27857208
70.00054932,49.08358765
71.11856842,52.66313171
73.22917938,55.31626892
75.43231201,56.56955719
76.8211441,57.10316086
77.13071442,57.72038269
76.65181732,58.80527115
75.91480255,60.46589279
75.60610199,62.7568512
76.13466644,65.04450989
77.17952728,66.84819794
77.86948395,69.4384079
77.31443787,71.68451691
75.235466,71.78278351
72.15943909,71.28166199
69.18249512,70.38931274
67.21221161,68.21667481
66.49193573,65.90600586
66.86712647,64.89412689
68.04113007,65.44892883
69.43451691,67.91394806
70.58729553,71.07682037
71.54605866,73.09105682
72.16474152,74.15842438
72.14363861,74.17993927
71.73974609,72.43219757
71.22135925,70.89481354
70.49095154,70.3532486
69.59196472,69.11338043
68.50983429,69.15996552
66.97673035,71.51720429
65.20578766,73.76570892
63.88943481,75.39089966
63.31671906,76.41712189
63.3619957,75.62352753
63.85292435,74.77590942
64.62055206,75.87153626
65.33209229,77.82666779
65.65555573,79.4567337
65.57025909,80.10087585
65.24138641,79.31877136
64.59616852,77.60875702
63.61298752,76.06938934
63.01688767,74.57733917
63.6386261,73.87530518
65.34880066,75.01796722
67.40624237,76.84256744
68.84643555,78.11143494
68.73445129,78.34968567
66.85618591,77.98638916
63.8933754,77.31041718
60.98441315,76.59913635
59.29203415,77.52178192
59.39723969,80.81671906
60.88680649,82.76874542
62.7301712,83.42273712
63.88189697,83.29996491
63.54530716,82.83098602
61.49371719,82.28063965
58.16458511,81.89949036
54.26902008,80.97901917
50.59132004,79.60866547
47.84230804,78.30236816
46.5774765,77.06596375
46.74558258,76.16609192
47.75335693,76.22101593
48.8451767,76.20798492
49.34730911,75.98660278
49.52124786,75.59384918
50.56799316,75.28079224
52.60705185,74.59279633
54.82464218,71.95588684
56.99593353,69.31486511
58.3157196,67.4060669
58.06432343,65.90470123
57.34790421,65.3792038
57.43532181,66.07142639
58.65364456,65.33028412
60.74102783,64.23018646
63.22745132,63.76004028
65.39052582,65.15107727
66.81316376,67.11009216
66.94129944,68.89218903
65.70771027,71.76248932
63.80787659,74.52779388
62.46745682,76.16104126
62.54027176,79.54354858
64.02590942,83.38370514
65.82384491,85.57242584
66.68335724,86.64626312
66.17459869,86.22431183
65.26602173,83.61499786
65.1727066,81.14894104
65.97331238,79.10319519
66.84409332,78.2653122
67.17223358,78.82207489
66.50479126,80.15175629
64.91903687,80.63747406
63.13441849,80.85165405
61.48117828,80.63264465
59.42633057,79.85129547
56.67374039,79.51580811
53.87230682,79.89374542
51.66178513,80.7733078
49.74160385,82.41830444
47.51629639,83.9437561
44.885952,83.93040466
42.37961197,83.63484192
40.47694016,83.06871796
39.49638367,81.42792511
39.43494797,79.74706268
39.4930954,78.96746826
38.64673996,79.1608963
36.83560181,80.485672
34.62256241,82.41207123
32.50650406,83.832901
30.87935829,84.88196564
30.0273571,86.13773346
29.77673149,87.79251099
29.66870689,88.94060516
29.30879974,88.37895203
28.64119148,85.85987091
28.30791283,81.61011505
29.06664467,77.56628418
30.92357636,76.15402985
33.41856766,76.60323334
36.00744247,77.16281891
38.00918961,77.49069214
39.08176804,77.60479736
39.38409424,77.59712219
38.86458969,77.68480682
37.24240112,76.90335846
34.67765427,74.9460907
31.72078896,73.04425812
29.03824616,72.44567871
27.23487091,73.39437866
26.44227409,75.52070618
26.43684769,78.20734406
26.83743858,80.59229279
27.26605415,81.69306946
27.5426445,81.64064026
27.85511208,81.13277435
28.47639656,78.87640381
29.60820961,74.62879181
31.32695961,69.96629334
33.27842331,65.65586853
34.93770981,62.64679718
36.0700264,61.66833115
36.75149155,62.18652725
37.08885956,62.90383911
37.06678009,62.63312912
36.60874558,62.18738556
35.61252594,62.57514954
34.07909393,63.36051941
32.17269135,64.72607422
30.32512665,66.40145111
28.99767494,66.85062408
28.17538834,66.23923492
27.43066979,65.64148712
26.4093113,65.53658295
24.8433857,65.33169556
22.75799942,63.8979454
20.74050522,62.39897919
19.65126038,61.16393662
19.77106094,60.48332214
20.55208969,61.11386108
21.21839905,63.36130524
21.44773102,65.93243408
21.41805649,68.67747498
21.32339668,70.98291016
21.30628014,70.83485413
21.68276024,69.15353394
22.43686676,65.76296997
23.37989235,61.70701218
24.80668259,58.83024979
27.54779816,58.7485199
32.057827,58.8704834
37.6779747,59.19239426
44.35923386,59.60184097
52.66358185,59.19343948
60.74240494,58.38116455
67.14523315,57.78884125
71.49211121,57.84442139
72.96837616,57.96414566
71.26686096,57.1121521
67.83128357,56.95654678
65.3938446,57.39273453
65.10572052,58.0911026
66.24661255,58.53450012
68.82645416,58.74214554
72.0692749,58.82288361
73.82616425,58.59748077
74.03208923,57.89722443
73.44963837,56.435215
71.85344696,54.70437622
69.46421051,52.36645508
67.44670105,49.09782028
66.59364319,47.87837601
67.52644348,50.09202576
70.04215241,54.78933334
