DEPTH,NPHI_F17-04,NPHI_F15-A-01
2008.0001,0.25965327,0.261495978
2008.1001,0.260789871,0.249140695
2008.2001,0.257442325,0.243593067
2008.3001,0.250353098,0.24066186
2008.4001,0.242749602,0.237451419
2008.5001,0.237887859,0.235275358
2008.6001,0.237361521,0.233326882
2008.7001,0.239124239,0.234691262
2008.8001,0.238404721,0.247085169
2008.9001,0.234681726,0.264657825
2009.0001,0.231696978,0.277555227
2009.1001,0.234539315,0.287771583
2009.2001,0.243049949,0.298753023
2009.3001,0.249119878,0.308802903
2009.4001,0.249218822,0.314924777
2009.5001,0.249822795,0.317834199
2009.6001,0.25844571,0.316908866
2009.7001,0.272407055,0.308495879
2009.8001,0.284934938,0.297683626
2009.9001,0.294911057,0.293853641
2010.0001,0.30268845,0.298260152
2010.1001,0.307847679,0.307202101
2010.2001,0.313413858,0.316204011
2010.3001,0.321605623,0.320171058
2010.4001,0.328973264,0.31837064
2010.5001,0.336890161,0.313949853
2010.6001,0.341338128,0.30943203
2010.7001,0.335361987,0.308706433
2010.8001,0.323238254,0.313260883
2010.9001,0.312026411,0.315810889
2011.0001,0.307292461,0.310891867
2011.1001,0.310777992,0.301189423
2011.2001,0.318928659,0.291251868
2011.3001,0.324964941,0.283660173
2011.4001,0.324871212,0.281014264
2011.5001,0.319155455,0.286180615
2011.6001,0.312853605,0.297322691
2011.7001,0.312003672,0.307218224
2011.8001,0.32468158,0.310515434
2011.9001,0.350706905,0.308646768
2012.0001,0.373262912,0.305901498
2012.1001,0.378278047,0.301400989
2012.2001,0.369380862,0.29468143
2012.3001,0.355137527,0.291640073
2012.4001,0.338987291,0.291878521
2012.5001,0.325003952,0.293559641
2012.6001,0.321130723,0.302962154
2012.7001,0.331037134,0.31984219
2012.8001,0.347810417,0.334052593
2012.9001,0.356438786,0.338970184
2013.0001,0.346726477,0.33297804
2013.1001,0.32375899,0.321350277
2013.2001,0.30632785,0.314959765
2013.3001,0.306439698,0.318172544
2013.4001,0.318087667,0.324757814
2013.5001,0.332666814,0.330997527
2013.6001,0.346182972,0.333598822
2013.7001,0.358986408,0.33081159
2013.8001,0.374921113,0.32952255
2013.9001,0.389940947,0.334933162
2014.0001,0.393129677,0.342914015
2014.1001,0.382474363,0.355955899
2014.2001,0.363670647,0.370462984
2014.3001,0.345316708,0.371204555
2014.4001,0.337850899,0.364823788
2014.5001,0.34356752,0.366346926
2014.6001,0.356809467,0.366180331
2014.7001,0.37125808,0.367142052
2014.8001,0.381914705,0.376843572
2014.9001,0.385233372,0.383080542
2015.0001,0.38335079,0.382023156
2015.1001,0.382248193,0.380898237
2015.2001,0.384953588,0.379526734
2015.3001,0.390450001,0.375421226
2015.4001,0.397428066,0.369193465
2015.5001,0.40473938,0.377364606
2015.6001,0.410977542,0.397630423
2015.7001,0.414762437,0.411369562
2015.8001,0.41611132,0.425395966
2015.9001,0.416295648,0.43074134
2016.0001,0.416057468,0.40413034
2016.1001,0.414829463,0.36973083
2016.2001,0.411773115,0.348873675
2016.3001,0.406953663,0.329087585
2016.4001,0.401760399,0.321764588
2016.5001,0.398375779,0.332009435
2016.6001,0.397417903,0.346199602
2016.7001,0.397208422,0.355597228
2016.8001,0.396452516,0.358714789
2016.9001,0.395767361,0.360257924
2017.0001,0.394788981,0.358914703
2017.1001,0.390603364,0.353346139
2017.2001,0.382681847,0.347872943
2017.3001,0.374434501,0.346735269
2017.4001,0.366585702,0.347765952
2017.5001,0.357490212,0.342327893
2017.6001,0.350278437,0.337439776
2017.7001,0.351194114,0.339960933
2017.8001,0.360301763,0.33786124
2017.9001,0.371549487,0.334720284
2018.0001,0.381429255,0.340366662
2018.1001,0.389133602,0.349628449
2018.2001,0.392854571,0.359930396
2018.3001,0.388613522,0.369131625
2018.4001,0.376903445,0.369668961
2018.5001,0.369405001,0.366342664
2018.6001,0.371463865,0.367436796
2018.7001,0.372528881,0.366499871
2018.8001,0.366916269,0.364527941
2018.9001,0.359264314,0.367727578
2019.0001,0.352270991,0.372744948
2019.1001,0.34730193,0.378613263
2019.2001,0.350268036,0.388651907
2019.3001,0.366404653,0.400904477
2019.4001,0.389436901,0.409290254
2019.5001,0.407966942,0.411979646
2019.6001,0.417567849,0.414794356
2019.7001,0.418703765,0.418906778
2019.8001,0.411667109,0.41600585
2019.9001,0.396580219,0.400422245
2020.0001,0.377000183,0.377616614
2020.1001,0.358851314,0.35944432
2020.2001,0.347026646,0.352111638
2020.3001,0.341034949,0.358336479
2020.4001,0.336985111,0.375956714
2020.5001,0.332961053,0.392148644
2020.6001,0.332687527,0.401304692
2020.7001,0.339665026,0.409098417
2020.8001,0.346342653,0.415041119
2020.9001,0.346449822,0.417225659
2021.0001,0.34457776,0.418379694
2021.1001,0.342831492,0.417878002
2021.2001,0.338543594,0.415956855
2021.3001,0.33136636,0.416908085
2021.4001,0.324008733,0.420863062
2021.5001,0.319387227,0.425155431
2021.6001,0.31799376,0.429810703
2021.7001,0.317193598,0.435952723
2021.8001,0.315192998,0.441641629
2021.9001,0.318790793,0.443835616
2022.0001,0.318515569,0.446391881
2022.1001,0.308655769,0.453025699
2022.2001,0.307938397,0.458378315
2022.3001,0.313493848,0.456303179
2022.4001,0.314959079,0.449777097
2022.5001,0.31382826,0.446776986
2022.6001,0.310601473,0.444183171
2022.7001,0.303984255,0.437252879
2022.8001,0.293064833,0.4356502
2022.9001,0.276958257,0.431621075
2023.0001,0.255821288,0.4105542
2023.1001,0.232638374,0.395882338
2023.2001,0.211675912,0.40187192
2023.3001,0.194565207,0.410977781
2023.4001,0.182680756,0.418238491
2023.5001,0.179433465,0.425215066
2023.6001,0.180734381,0.427044362
2023.7001,0.182264939,0.427762568
2023.8001,0.185187146,0.434538424
2023.9001,0.190779805,0.445041984
2024.0001,0.19735384,0.451643795
2024.1001,0.20202966,0.448835671
2024.2001,0.205190688,0.439593494
2024.3001,0.207859665,0.431765646
2024.4001,0.209400922,0.431089312
2024.5001,0.209259287,0.436232686
2024.6001,0.207967594,0.443062335
2024.7001,0.205718502,0.446460217
2024.8001,0.202842757,0.443200558
2024.9001,0.201383904,0.438495427
2025.0001,0.203473806,0.441755444
2025.1001,0.208524883,0.450153202
2025.2001,0.212469116,0.457403511
2025.3001,0.211248457,0.462835163
2025.4001,0.204537436,0.476847917
2025.5001,0.196738601,0.493980736
2025.6001,0.192022413,0.496422172
2025.7001,0.189440161,0.497595638
2026.1001,0.162255034,0.49867484
2026.2001,0.15813823,0.477136165
2026.3001,0.155049175,0.455160946
2026.4001,0.152620852,0.450062126
2026.5001,0.151355535,0.436197788
2030.0001,0.151906833,0.419549316
2030.1001,0.151773274,0.414393246
2030.2001,0.150342867,0.416123509
2031.3001,0.152842626,0.427034169
2031.4001,0.159164369,0.447478086
2031.5001,0.163017318,0.473013908
2031.6001,0.166452125,0.493884265
2031.7001,0.17224741,0.503983855
2032.1001,0.207515672,0.505147755
2032.2001,0.217937157,0.499944419
2033.0001,0.205852389,0.491843224
2033.1001,0.201565549,0.483776122
2033.2001,0.20965378,0.480794936
2033.3001,0.220499307,0.48229298
2033.4001,0.228778452,0.475440741
2033.5001,0.234230101,0.462429047
2033.6001,0.236899659,0.45731619
2033.7001,0.236853108,0.460702211
2033.8001,0.234151408,0.463931531
2033.9001,0.227991343,0.457450002
2034.0001,0.219171643,0.442098737
2034.1001,0.21043846,0.419769675
2034.2001,0.204015836,0.395306945
2034.3001,0.200406209,0.382183194
2034.4001,0.200551689,0.379843652
2034.5001,0.205641791,0.377875924
2034.6001,0.212082118,0.379932851
2034.7001,0.215969235,0.385383099
2034.8001,0.218089774,0.388685405
2034.9001,0.221151874,0.394474417
2035.0001,0.225384533,0.399835259
2035.1001,0.229059652,0.396675348
2035.2001,0.231269583,0.395155042
2035.3001,0.232438654,0.400915444
2035.4001,0.232538804,0.405561715
2035.5001,0.231294483,0.408950239
2035.6001,0.229034528,0.41126439
2035.7001,0.226594865,0.405794978
2035.8001,0.224287614,0.390900821
2035.9001,0.221683219,0.375517756
2036.0001,0.218462437,0.369785428
2036.1001,0.215142652,0.370993555
2036.2001,0.212720841,0.376984984
2036.3001,0.211832777,0.390802354
2036.4001,0.213453755,0.399993628
2036.5001,0.218783334,0.394297451
2036.6001,0.227226108,0.382035554
2036.7001,0.236110225,0.370958149
2036.8001,0.241989255,0.367749363
2036.9001,0.241854295,0.380279869
2037.0001,0.235265195,0.402045429
2037.1001,0.226778984,0.419290513
2037.2001,0.221739069,0.426895827
2037.3001,0.221293882,0.429189444
2037.4001,0.223356858,0.428737938
2037.5001,0.224960789,0.423233032
2037.6001,0.223951027,0.416218042
2037.7001,0.221748412,0.409530371
2037.8001,0.221038416,0.397489101
2037.9001,0.221463144,0.388382196
2038.0001,0.220842257,0.392146438
2038.1001,0.21788992,0.396898478
2038.2001,0.212147489,0.396553725
2038.3001,0.204829648,0.399626821
2038.4001,0.199637368,0.406829566
2038.5001,0.199983284,0.41392082
2038.6001,0.204978988,0.419220418
2038.7001,0.210101754,0.420091271
2038.8001,0.21237646,0.416205764
2038.9001,0.211658448,0.411747903
2039.3001,0.215807051,0.411039412
2039.4001,0.221679255,0.415522009
2039.5001,0.222246885,0.421555936
2039.6001,0.218270972,0.420134872
2039.7001,0.212893754,0.408145011
2039.8001,0.208500773,0.392096132
2039.9001,0.20396708,0.37665987
2040.0001,0.198500931,0.362760812
2040.1001,0.193655685,0.353996486
2040.2001,0.190215871,0.353677601
2040.3001,0.186234951,0.357936472
2040.4001,0.179806858,0.357103705
2040.5001,0.172497615,0.350467295
2040.6001,0.166048884,0.343346238
2040.7001,0.160287514,0.331555605
2040.8001,0.155683205,0.319211662
2040.9001,0.153134093,0.316520333
2041.0001,0.15273878,0.320975065
2042.1001,0.154709905,0.327627689
2042.6001,0.180388346,0.336926401
2042.7001,0.175348088,0.347010821
2042.8001,0.175541595,0.35544312
2042.9001,0.179950163,0.360256374
2043.0001,0.18163465,0.359367788
2043.1001,0.177607074,0.352513731
2043.2001,0.169751719,0.342309415
2043.3001,0.163146198,0.336298019
2043.4001,0.163133994,0.336320937
2043.5001,0.170644954,0.333683282
2043.9001,0.179924399,0.33585164
2044.0001,0.173625603,0.347820014
2044.1001,0.16669786,0.353214234
2044.2001,0.160170049,0.354427576
2044.3001,0.155561209,0.358773291
2044.4001,0.153410286,0.349598408
2044.5001,0.153431952,0.328453362
2044.6001,0.155445963,0.311753392
2044.7001,0.159601688,0.298701078
2044.8001,0.165080026,0.288330734
2044.9001,0.169619918,0.280067504
2045.0001,0.171209827,0.270908326
2045.1001,0.169718996,0.261801213
2045.2001,0.167028382,0.256630302
2045.3001,0.16539827,0.25605914
2045.4001,0.167070642,0.258768588
2045.5001,0.173000127,0.263950616
2045.6001,0.181192607,0.277001858
2045.7001,0.187880635,0.297403157
2045.8001,0.191881016,0.31892693
2045.9001,0.193464845,0.335219413
2046.0001,0.193115696,0.339136213
2046.1001,0.192506224,0.329197943
2046.2001,0.192907199,0.318217963
2046.3001,0.193988845,0.314530343
2046.4001,0.195120737,0.310491085
2046.5001,0.196051136,0.307748497
2046.6001,0.196742609,0.303631216
2047.0001,0.198801711,0.291364551
2047.1001,0.200509593,0.28226617
2047.2001,0.202504009,0.284759969
2047.3001,0.204245508,0.293265939
2047.4001,0.204193115,0.30930987
2047.8001,0.173881441,0.328851908
2047.9001,0.168813124,0.337555617
2048.0001,0.167625353,0.336213708
2048.1001,0.168183878,0.330824792
2048.2001,0.168405548,0.31755358
2048.3001,0.167880058,0.300096929
2048.4001,0.167756259,0.287474215
2048.5001,0.169850797,0.282840252
2048.6001,0.173730239,0.281823039
2048.7001,0.175705046,0.279146373
2048.8001,0.173736945,0.274654001
2048.9001,0.170364752,0.269795716
2049.0001,0.168703318,0.26474911
2049.1001,0.168460473,0.260461569
2049.2001,0.1677095,0.263473958
2049.3001,0.165419594,0.273593724
2049.4001,0.161588669,0.278249711
2049.5001,0.156837508,0.275627285
2049.8001,0.143535927,0.274627984
2049.9001,0.139778003,0.279184848
2050.0001,0.136210993,0.289773822
2050.1001,0.133175999,0.306647241
2050.6001,0.147754997,0.327509254
2050.7001,0.149745002,0.347001016
2050.8001,0.147264004,0.361852318
2052.3001,0.148120001,0.373561591
2052.4001,0.156454995,0.381039083
2052.5001,0.160068005,0.379013091
2052.6001,0.158254996,0.36714077
2052.9001,0.167574003,0.352206886
2053.0001,0.177426994,0.342258871
2053.1001,0.185773999,0.340238035
2053.2001,0.190870002,0.344592273
2053.3001,0.192488998,0.351439297
2053.4001,0.189945996,0.355316252
2054.0001,0.208257005,0.351139367
2054.1001,0.214006007,0.339303702
2054.2001,0.216013998,0.328042537
2054.3001,0.214065999,0.321343392
2054.4001,0.208566994,0.314886898
2054.8001,0.195619002,0.309238285
2054.9001,0.197044998,0.303794891
2055.0001,0.198457003,0.291200221
2055.1001,0.197534993,0.273699015
2055.2001,0.194707006,0.262697965
2055.3001,0.192346007,0.265881568
2055.4001,0.189969003,0.287950784
2055.5001,0.186199993,0.321077704
2055.6001,0.181259006,0.344819546
2055.7001,0.176725,0.352080554
2055.8001,0.174744993,0.34859401
2055.9001,0.177294999,0.332289666
2056.0001,0.183045998,0.314097375
2056.1001,0.188177005,0.31188634
2056.2001,0.190350995,0.324788123
2057.0001,0.190253004,0.341255039
2057.1001,0.192651004,0.354348838
2057.2001,0.194326997,0.360084564
2057.3001,0.194711,0.354280651
2057.7001,0.170331001,0.335105419
2057.8001,0.162783995,0.317049116
2057.9001,0.156935006,0.312525988
2058.0001,0.152559996,0.316793412
2058.1001,0.149205998,0.328320891
2058.2001,0.146541998,0.341400832
2058.3001,0.144387007,0.342370123
2058.4001,0.142763004,0.329242319
2058.8001,0.143903002,0.313455582
2058.9001,0.146914005,0.306088686
2059.0001,0.150564998,0.309941262
2059.1001,0.155036002,0.319708437
2059.2001,0.159913003,0.333195001
2059.3001,0.163852006,0.342760891
2059.4001,0.165770993,0.342966616
2059.5001,0.165468007,0.339932084
2059.6001,0.163084999,0.341141552
2059.7001,0.15896,0.347562134
2059.8001,0.154241994,0.351872385
2059.9001,0.150572002,0.351945877
2060.0001,0.149048001,0.354809374
2060.1001,0.149491996,0.36450085
2060.2001,0.150987998,0.379441112
2060.3001,0.152377993,0.39185378
2060.4001,0.152748004,0.397859037
2060.5001,0.151609004,0.392940849
2060.6001,0.148754999,0.374642015
2060.7001,0.142656997,0.357076705
2060.8001,0.128588006,0.353125751
2060.9001,0.100933,0.356457919
2061.0001,0.062461998,0.366499811
2061.1001,0.024436999,0.380969554
2062.7001,0.195123002,0.394000918
2062.8001,0.203211993,0.394461721
2062.9001,0.200873002,0.383289605
2063.0001,0.188438997,0.377909094
2063.1001,0.175491005,0.373852164
2063.2001,0.171204001,0.365973651
2063.3001,0.173893005,0.370532215
2063.4001,0.178720996,0.380260766
2063.9001,0.178130001,0.380222201
2064.0001,0.183131993,0.377473295
2064.1001,0.188033,0.374546796
2064.2001,0.190018997,0.36936456
2064.3001,0.188315004,0.36197716
2064.4001,0.184007004,0.353618085
2064.5001,0.178562999,0.344089598
2065.0001,0.149195999,0.33282879
2065.1001,0.145267993,0.325363338
2065.2001,0.142940998,0.325874388
2065.3001,0.143068001,0.328665584
2065.4001,0.144575998,0.331035912
2065.5001,0.146472007,0.333342075
2065.6001,0.149790004,0.331840515
2065.7001,0.154927999,0.329923749
2065.8001,0.159467995,0.332262933
2065.9001,0.160537005,0.33358705
2066.0001,0.158313006,0.332592011
2066.1001,0.154446006,0.332349718
2066.2001,0.150738001,0.330731869
2066.3001,0.148848996,0.33102712
2066.4001,0.150062993,0.337437719
2066.5001,0.154348001,0.341785967
2066.6001,0.159694001,0.337347388
2066.7001,0.162901998,0.32572493
2066.8001,0.162211999,0.310368091
2066.9001,0.157760993,0.299019992
2067.0001,0.150391996,0.29969886
2067.1001,0.141693994,0.31033203
2067.2001,0.134286001,0.324116617
2067.3001,0.130660996,0.335515827
2067.4001,0.131551996,0.338953733
2067.5001,0.136007994,0.336351872
2067.6001,0.141957998,0.333028972
2067.7001,0.147907004,0.323167652
2067.8001,0.153463006,0.305422306
2067.9001,0.158676997,0.29080385
2068.0001,0.163451001,0.282707244
2068.1001,0.167558998,0.280604273
2068.2001,0.170628995,0.287762463
2068.3001,0.171880007,0.298160762
2068.4001,0.170546994,0.303179979
2068.5001,0.167445004,0.303044438
2068.6001,0.164618999,0.299835652
2068.7001,0.162784994,0.295139104
2068.8001,0.160420001,0.29274714
2068.9001,0.156238005,0.293938398
2069.0001,0.150303006,0.296137393
2069.1001,0.143408001,0.297010422
2069.2001,0.137105003,0.2985394
2069.3001,0.133028999,0.304186016
2069.4001,0.131997004,0.313273698
2069.5001,0.132712007,0.324604988
2069.6001,0.132556006,0.336418569
2069.7001,0.130741999,0.343042195
2069.8001,0.129036993,0.34150669
2069.9001,0.129244,0.335691482
2070.0001,0.131467998,0.331017017
2070.1001,0.134408996,0.328687966
2070.2001,0.136388004,0.325859487
2070.3001,0.136285007,0.323213935
2070.4001,0.13391,0.321433336
2070.5001,0.129952997,0.317392141
2070.6001,0.125732005,0.311611354
2070.7001,0.122621,0.307846278
2070.8001,0.121624999,0.306565821
2070.9001,0.123048,0.303530127
2071.0001,0.126286998,0.296817184
2071.1001,0.130328,0.293409199
2071.2001,0.134204999,0.293542594
2071.3001,0.136984006,0.293287784
2071.4001,0.137838006,0.300309867
2071.5001,0.136769995,0.311584145
2071.6001,0.135067999,0.314468414
2071.7001,0.134078994,0.306017458
2071.8001,0.134229004,0.292001098
2071.9001,0.135382995,0.281708837
2072.0001,0.137513995,0.280416787
2072.1001,0.139399007,0.291498661
2072.2001,0.139332995,0.313286543
2072.3001,0.138358995,0.327737719
2072.4001,0.138138995,0.325162858
2072.5001,0.138247997,0.316151083
2072.6001,0.13775,0.304067284
2072.7001,0.136105999,0.293853641
2072.8001,0.133663997,0.291960597
2072.9001,0.133037999,0.300595015
2073.0001,0.135541007,0.31253314
2073.1001,0.139135003,0.316543043
2073.2001,0.142412007,0.316723496
2073.3001,0.146026,0.317459792
2073.4001,0.149656996,0.305526912
2073.5001,0.152842999,0.289456248
2073.6001,0.156422004,0.282188714
2073.7001,0.159392998,0.274497062
2073.8001,0.160918996,0.272160977
2073.9001,0.161348999,0.281994373
2074.0001,0.160687,0.286598235
2074.1001,0.159939006,0.286763549
2074.2001,0.160657004,0.294539601
2074.3001,0.163582996,0.301916897
2074.4001,0.169565007,0.307346731
2074.5001,0.177030996,0.316156536
2074.6001,0.181994006,0.330200821
2074.7001,0.181780994,0.343496114
2074.8001,0.177222997,0.349530965
2074.9001,0.172238007,0.354020566
