DEPTH,RHOB_F17-04,RHOB_F15-A-01
2007.8001,2.381588221,2.303741932
2007.9001,2.355561018,2.313270092
2008.0001,2.3352983,2.325493574
2008.1001,2.321389914,2.342751265
2008.2001,2.314568043,2.365647316
2008.3001,2.316338301,2.388953209
2008.4001,2.326355934,2.403366327
2008.5001,2.338654518,2.407516718
2008.6001,2.346331596,2.396724463
2008.7001,2.348941565,2.371631384
2008.8001,2.34871316,2.342255592
2008.9001,2.345583201,2.314119339
2009.0001,2.34570384,2.289544344
2009.1001,2.355430365,2.273298502
2009.2001,2.367972136,2.2686162
2009.3001,2.373730421,2.273245573
2009.4001,2.369759798,2.28579998
2009.5001,2.358443499,2.298336029
2009.6001,2.353847027,2.301355124
2009.7001,2.368084431,2.297449589
2009.8001,2.387932062,2.289056778
2009.9001,2.396976948,2.2759161
2010.0001,2.396300554,2.263016701
2010.1001,2.395528555,2.252167702
2010.2001,2.403802395,2.239876509
2010.3001,2.418227911,2.22863245
2010.4001,2.429609537,2.222430468
2010.5001,2.436940432,2.221241474
2010.6001,2.446207523,2.226416588
2010.7001,2.46245265,2.237814903
2010.8001,2.485197306,2.252958775
2010.9001,2.510512352,2.271190643
2011.0001,2.533464909,2.291008472
2011.1001,2.551264286,2.309488058
2011.2001,2.56137681,2.319967032
2011.3001,2.560391903,2.319835186
2011.4001,2.548498869,2.31216836
2011.5001,2.529194593,2.298342705
2011.6001,2.50660634,2.282826901
2011.7001,2.481799603,2.274602413
2011.8001,2.459525585,2.275780678
2011.9001,2.442251682,2.281313896
2012.0001,2.425682068,2.287890911
2012.1001,2.410398483,2.288770199
2012.2001,2.400026798,2.279170275
2012.3001,2.39386034,2.265511274
2012.4001,2.390813351,2.254271507
2012.5001,2.392260075,2.247808695
2012.6001,2.39652729,2.245871782
2012.7001,2.397443056,2.245728254
2012.8001,2.394865274,2.242260933
2012.9001,2.391584635,2.232768059
2013.0001,2.385973215,2.216278076
2013.1001,2.377586842,2.197730303
2013.2001,2.368662834,2.17881608
2013.3001,2.358136892,2.162819147
2013.4001,2.341297627,2.154863834
2013.5001,2.317050695,2.150011778
2013.6001,2.289660692,2.14339447
2013.7001,2.26398921,2.142161369
2013.8001,2.244781256,2.144539118
2013.9001,2.233610392,2.146181822
2014.0001,2.228470326,2.150404692
2014.1001,2.230647802,2.154540777
2014.2001,2.242274761,2.151249647
2014.3001,2.259124279,2.144205093
2014.4001,2.276477099,2.134222031
2014.5001,2.293102741,2.125448465
2014.6001,2.307178021,2.120002031
2014.7001,2.31887269,2.117812395
2014.8001,2.329822063,2.11237216
2014.9001,2.340139151,2.101700306
2015.0001,2.348813534,2.085027218
2015.1001,2.354599714,2.068981171
2015.2001,2.357913256,2.054093838
2015.3001,2.362793207,2.042994261
2015.4001,2.373778105,2.038274288
2015.5001,2.390842915,2.032804966
2015.6001,2.40897274,2.022367001
2015.7001,2.421302319,2.011920929
2015.8001,2.422798157,2.006218433
2015.9001,2.41257453,2.010746002
2016.0001,2.395578146,2.016791821
2016.1001,2.378279686,2.021170139
2016.2001,2.364478588,2.017555237
2016.3001,2.35451889,2.002582073
2016.4001,2.347246409,1.98414588
2016.5001,2.342086077,1.973409414
2016.6001,2.338598967,1.966784239
2016.7001,2.33611393,1.964630246
2016.8001,2.333313704,1.967513204
2016.9001,2.328841209,1.965129733
2017.0001,2.323241234,1.959276676
2017.1001,2.318523407,1.954403877
2017.2001,2.315268517,1.948524714
2017.3001,2.312623262,1.940956235
2017.4001,2.311117172,1.932200551
2017.5001,2.312390328,1.927601218
2017.6001,2.316488028,1.925641894
2017.7001,2.323305607,1.920596242
2017.8001,2.333087444,1.915291667
2017.9001,2.343228817,1.908663273
2018.0001,2.350157023,1.898365617
2018.1001,2.353183985,1.887277126
2018.2001,2.353726864,1.875442624
2018.3001,2.352422476,1.861354232
2018.4001,2.350124598,1.846908808
2018.5001,2.350449324,1.833147526
2018.6001,2.355062723,1.820151925
2018.7001,2.360733748,1.810553193
2018.8001,2.364688158,1.805683732
2018.9001,2.367068291,1.802404523
2019.0001,2.368434429,1.801365018
2019.1001,2.367708445,1.803142428
2019.2001,2.362533093,1.805776715
2019.3001,2.351510286,1.807778955
2019.4001,2.336400509,1.807333946
2019.5001,2.32304287,1.803765178
2019.6001,2.317497015,1.798862815
2019.7001,2.322080851,1.794154406
2019.8001,2.335273504,1.789468408
2019.9001,2.35321784,1.78563261
2020.0001,2.368157148,1.782445312
2020.1001,2.379569054,1.778303385
2020.2001,2.39386034,1.774961591
2020.3001,2.405064583,1.774110675
2020.4001,2.40051198,1.7748065
2020.5001,2.377485037,1.776715159
2020.6001,2.340314388,1.778464556
2020.7001,2.297603369,1.777588844
2020.8001,2.261517286,1.776447177
2020.9001,2.242656469,1.777587652
2021.0001,2.246413231,1.779660821
2021.1001,2.267386913,1.781400561
2021.2001,2.293750286,1.781798124
2021.3001,2.314677239,1.778854847
2021.4001,2.327553272,1.772254229
2021.5001,2.336853504,1.764559269
2021.6001,2.344903708,1.759105802
2021.7001,2.348754406,1.755555153
2021.8001,2.34692359,1.75213182
2021.9001,2.341206551,1.750498176
2022.0001,2.33489871,1.751617789
2022.1001,2.33436203,1.75427568
2022.2001,2.344398022,1.758543372
2022.3001,2.361750126,1.763155818
2022.4001,2.381464481,1.766002297
2022.5001,2.39725852,1.766590834
2022.6001,2.40597868,1.765473247
2022.7001,2.410072088,1.76373446
2022.8001,2.413812637,1.761816859
2022.9001,2.417831898,1.75971818
2023.0001,2.420230389,1.757256866
2023.1001,2.420796871,1.754133105
2023.2001,2.422072411,1.74996829
2023.3001,2.426247835,1.744856238
2023.4001,2.430128098,1.739069581
2023.5001,2.429592371,1.733380318
2023.6001,2.425074101,1.728996754
2023.7001,2.41903615,1.725871205
2023.8001,2.414278507,1.723058581
2023.9001,2.414193392,1.719984174
2024.0001,2.421393395,1.716164589
2024.1001,2.434176445,1.711891651
2024.2001,2.45017004,1.70991993
2024.3001,2.46334672,1.709658384
2024.4001,2.469006777,1.707620025
2024.5001,2.470743418,1.706152082
2024.6001,2.473038435,1.706300616
2024.7001,2.474767685,1.707947731
2024.8001,2.474496603,1.713714361
2024.9001,2.472379208,1.724805832
2025.0001,2.466359139,1.734017611
2025.1001,2.45538497,1.742614746
2025.2001,2.444271088,1.750396371
2025.3001,2.437027454,1.753935933
2025.4001,2.433441162,1.755631685
2025.5001,2.432385206,1.756058097
2025.6001,2.433588505,1.753298521
2025.7001,2.439217806,1.750342012
2026.1001,2.500419378,1.751072526
2026.2001,2.509887219,1.751876473
2026.3001,2.51542902,1.751942873
2026.4001,2.518764257,1.7492764
2026.5001,2.521329641,1.745141268
2030.0001,2.48832202,1.740986347
2030.1001,2.489146233,1.741536856
2030.2001,2.48961401,1.746839404
2031.3001,2.492240191,1.757822037
2031.4001,2.485574484,1.776351929
2031.5001,2.484796286,1.794879913
2031.6001,2.481018543,1.813368082
2031.7001,2.470500946,1.832977772
2032.1001,2.427746773,1.84764266
2032.2001,2.414584398,1.857490301
2033.0001,2.426314354,1.870983958
2033.1001,2.429625511,1.882981062
2033.2001,2.437800407,1.892596722
2033.3001,2.446271181,1.902213812
2033.4001,2.451374769,1.910148144
2033.5001,2.454091549,1.915981412
2033.6001,2.454694748,1.923250437
2033.7001,2.449754,1.93565023
2033.8001,2.440407515,1.95296526
2033.9001,2.434325218,1.963751316
2034.0001,2.42963171,1.97399354
2034.1001,2.421192884,1.98539722
2034.2001,2.416191816,1.991723299
2034.3001,2.41650033,1.999173045
2034.4001,2.415766239,2.010026217
2034.5001,2.414268017,2.015156746
2034.6001,2.415628433,2.015039206
2034.7001,2.420449495,2.013340473
2034.8001,2.429913044,2.016432762
2034.9001,2.441439867,2.023268461
2035.0001,2.447339296,2.03233099
2035.1001,2.444308281,2.043655396
2035.2001,2.436569452,2.049488306
2035.3001,2.428295612,2.044070005
2035.4001,2.421115398,2.036710739
2035.5001,2.416334391,2.031408548
2035.6001,2.415580511,2.031261206
2035.7001,2.417716742,2.037465572
2035.8001,2.419789791,2.051884174
2035.9001,2.422026396,2.071207523
2036.0001,2.425372124,2.086936474
2036.1001,2.426429749,2.093155623
2036.2001,2.422213316,2.090539217
2036.3001,2.415013313,2.084524155
2036.4001,2.408523798,2.079566956
2036.5001,2.405391216,2.078237772
2036.6001,2.407371998,2.080857754
2036.7001,2.413719416,2.084730148
2036.8001,2.420665026,2.086776018
2036.9001,2.425542355,2.086770058
2037.0001,2.42899704,2.085288763
2037.1001,2.432824373,2.08288455
2037.2001,2.436897039,2.079859972
2037.3001,2.440032005,2.077034712
2037.4001,2.441565037,2.074389219
2037.5001,2.440232515,2.06769228
2037.6001,2.435694218,2.058240652
2037.7001,2.430626154,2.051770926
2037.8001,2.428373337,2.049800873
2037.9001,2.429731369,2.056358099
2038.0001,2.431952477,2.074809074
2038.1001,2.430772305,2.098468781
2038.2001,2.424946785,2.120818377
2038.3001,2.418070793,2.141953945
2038.4001,2.413677692,2.159954071
2038.5001,2.412570238,2.173206329
2038.6001,2.415641785,2.184113264
2038.7001,2.422818661,2.192662716
2038.8001,2.431569576,2.197176933
2038.9001,2.439318419,2.196971417
2039.3001,2.455765963,2.196133852
2039.4001,2.454922676,2.197748661
2039.5001,2.451781035,2.197002411
2039.6001,2.446474791,2.194636822
2039.7001,2.437555075,2.193727016
2039.8001,2.426923275,2.191391707
2039.9001,2.420369148,2.187813997
2040.0001,2.421443939,2.186591387
2040.1001,2.428789139,2.190030098
2040.2001,2.438606501,2.196716547
2040.3001,2.447448492,2.201500416
2040.4001,2.453110933,2.205046892
2040.5001,2.454676867,2.206254721
2040.6001,2.454213858,2.202509403
2040.7001,2.457115412,2.195387363
2040.8001,2.46786356,2.187334299
2040.9001,2.483911991,2.182223082
2041.0001,2.49851203,2.177128077
2042.1001,2.464469194,2.171260595
2042.6001,2.423118353,2.170976639
2042.7001,2.437473297,2.174700499
2042.8001,2.446962833,2.182254076
2042.9001,2.451052904,2.194981575
2043.0001,2.451431036,2.209191561
2043.1001,2.450681448,2.2201612
2043.2001,2.452948332,2.235398531
2043.3001,2.452686548,2.251824141
2043.4001,2.446904659,2.261754036
2043.5001,2.443397999,2.270326853
2043.9001,2.456368685,2.27562356
2044.0001,2.457366943,2.27115798
2044.1001,2.459778309,2.264316559
2044.2001,2.463626385,2.255311966
2044.3001,2.463299751,2.246803999
2044.4001,2.463907719,2.239667416
2044.5001,2.467713356,2.234853506
2044.6001,2.469456434,2.235174418
2044.7001,2.468010902,2.241016388
2044.8001,2.462989092,2.25432539
2044.9001,2.454393148,2.271836042
2045.0001,2.448093653,2.291655541
2045.1001,2.445837498,2.310255766
2045.2001,2.442116261,2.316134214
2045.3001,2.437321663,2.310848713
2045.4001,2.435106516,2.291275263
2045.5001,2.435255766,2.268409729
2045.6001,2.438252211,2.244185448
2045.7001,2.443965673,2.223786831
2045.8001,2.448592663,2.215828896
2045.9001,2.449293375,2.215994597
2046.0001,2.448115349,2.223772526
2046.1001,2.449039221,2.238077402
2046.2001,2.45314765,2.257304668
2046.3001,2.457307577,2.280318022
2046.4001,2.457404852,2.303832054
2046.5001,2.452536821,2.321543932
2046.6001,2.444840431,2.324845552
2047.0001,2.408313751,2.322452784
2047.1001,2.400635481,2.313752413
2047.2001,2.395467281,2.299289942
2047.3001,2.395250559,2.287603378
2047.4001,2.402325153,2.279005289
2047.8001,2.475032806,2.272157669
2047.9001,2.482970238,2.267764807
2048.0001,2.481416225,2.269884586
2048.1001,2.475162506,2.28006959
2048.2001,2.470286846,2.289167881
2048.3001,2.470110416,2.294197083
2048.4001,2.474751711,2.29583168
2048.5001,2.481898785,2.295799017
2048.6001,2.487539768,2.299582481
2048.7001,2.488313437,2.312799454
2048.8001,2.485774994,2.33423996
2048.9001,2.485249996,2.356549501
2049.0001,2.488817692,2.368999243
2049.1001,2.493370771,2.365454197
2049.2001,2.497167349,2.346086979
2049.3001,2.500674963,2.320782423
2049.4001,2.503381491,2.300463677
2049.5001,2.506454706,2.293289423
2049.8001,2.528369665,2.298464537
2049.9001,2.528912067,2.310037851
2050.0001,2.527504921,2.321938038
2050.1001,2.527545929,2.331205607
2050.6001,2.534920931,2.337744951
2050.7001,2.515624046,2.341333866
2050.8001,2.494160891,2.341779947
2052.3001,2.473273039,2.338914633
2052.4001,2.463990927,2.33280015
2052.5001,2.467519045,2.32391572
2052.6001,2.482692003,2.316631556
2052.9001,2.484521866,2.313001156
2053.0001,2.469172001,2.310787439
2053.1001,2.457877874,2.3104527
2053.2001,2.455735207,2.310874939
2053.3001,2.458052874,2.307977676
2053.4001,2.461159945,2.304262161
2054.0001,2.430083036,2.303824902
2054.1001,2.420491934,2.306344032
2054.2001,2.42166996,2.312308073
2054.3001,2.42872715,2.32178402
2054.4001,2.436195135,2.333335877
2054.8001,2.439372063,2.346017599
2054.9001,2.436856031,2.358731508
2055.0001,2.433032036,2.370972395
2055.1001,2.428743839,2.379936218
2055.2001,2.429010868,2.38294816
2055.3001,2.433233023,2.381154537
2055.4001,2.432232857,2.372686863
2055.5001,2.423712015,2.357063294
2055.6001,2.416781902,2.340332508
2055.7001,2.415693998,2.326485634
2055.8001,2.421895981,2.315311432
2055.9001,2.436357021,2.310725212
2056.0001,2.450187922,2.314948559
2056.1001,2.456685066,2.320684671
2056.2001,2.458268166,2.322614193
2057.0001,2.461220026,2.316484213
2057.1001,2.459731817,2.306264401
2057.2001,2.45964694,2.294462681
2057.3001,2.46199894,2.285366058
2057.7001,2.500024796,2.281362057
2057.8001,2.5086689,2.284542561
2057.9001,2.511909962,2.295965195
2058.0001,2.510890007,2.306859493
2058.1001,2.509057999,2.3183918
2058.2001,2.509391069,2.334620714
2058.3001,2.51296401,2.351842642
2058.4001,2.519487143,2.367634535
2058.8001,2.537332058,2.376334667
2058.9001,2.530267,2.373003721
2059.0001,2.51837492,2.356665611
2059.1001,2.506719112,2.338844776
2059.2001,2.499569178,2.326407909
2059.3001,2.496741056,2.321070671
2059.4001,2.498616934,2.315374374
2059.5001,2.506313086,2.311175346
2059.6001,2.515959024,2.310270071
2059.7001,2.521985054,2.313603401
2059.8001,2.52374506,2.319112063
2059.9001,2.522562981,2.324675798
2060.0001,2.518229008,2.320186615
2060.1001,2.511157036,2.304772377
2060.2001,2.504198074,2.272975445
2060.3001,2.501641989,2.243315935
2060.4001,2.506534815,2.218857288
2060.5001,2.517091036,2.205625534
2060.6001,2.526180029,2.201451302
2060.7001,2.527370215,2.204954624
2060.8001,2.52160883,2.214565039
2060.9001,2.514991999,2.213651896
2061.0001,2.51027298,2.206199408
2061.1001,2.505283833,2.198943853
2062.7001,2.487507105,2.190187216
2062.8001,2.496335983,2.183815002
2062.9001,2.51267004,2.19127965
2063.0001,2.532783032,2.204492331
2063.1001,2.548781872,2.221734047
2063.2001,2.555259943,2.236136675
2063.3001,2.553281069,2.245769262
2063.4001,2.54257679,2.250017405
2063.9001,2.476957083,2.252075911
2064.0001,2.471063852,2.254746676
2064.1001,2.470071077,2.257699251
2064.2001,2.474679947,2.25908494
2064.3001,2.484475136,2.259577751
2064.4001,2.499294043,2.259250879
2064.5001,2.516097784,2.259853125
2065.0001,2.551387072,2.266601801
2065.1001,2.562593937,2.279681683
2065.2001,2.577321053,2.291543484
2065.3001,2.587066889,2.300869942
2065.4001,2.583858013,2.306545973
2065.5001,2.568237066,2.308718681
2065.6001,2.545562983,2.310028076
2065.7001,2.525382996,2.311090946
2065.8001,2.518241882,2.309975147
2065.9001,2.525094986,2.305080652
2066.0001,2.537835836,2.299081087
2066.1001,2.553267956,2.297979355
2066.2001,2.563416004,2.304343939
2066.3001,2.560153008,2.318346024
2066.4001,2.546650887,2.336727858
2066.5001,2.531709909,2.350248575
2066.6001,2.519227982,2.352483273
2066.7001,2.510245085,2.345989466
2066.8001,2.506639957,2.333828449
2066.9001,2.508747101,2.319799185
2067.0001,2.512414932,2.306836844
2067.1001,2.515455961,2.298890829
2067.2001,2.520646095,2.296343565
2067.3001,2.528069019,2.294747591
2067.4001,2.536535025,2.29296422
2067.5001,2.547740936,2.292049646
2067.6001,2.560168982,2.292595148
2067.7001,2.567245007,2.295848131
2067.8001,2.564126968,2.30096364
2067.9001,2.552041054,2.304443598
2068.0001,2.536404133,2.302788973
2068.1001,2.523016214,2.295186043
2068.2001,2.515919924,2.281658411
2068.3001,2.515603066,2.269063473
2068.4001,2.519329071,2.264696121
2068.5001,2.524460077,2.268630266
2068.6001,2.531111956,2.280014753
2068.7001,2.540301085,2.29677558
2068.8001,2.551215172,2.313049078
2068.9001,2.560472012,2.323363066
2069.0001,2.564604044,2.326209545
2069.1001,2.563299179,2.322033644
2069.2001,2.558478117,2.313733101
2069.3001,2.552970886,2.306120873
2069.4001,2.549836874,2.302408218
2069.5001,2.549614906,2.303878546
2069.6001,2.549576044,2.308143139
2069.7001,2.548047066,2.315485954
2069.8001,2.543926001,2.32760334
2069.9001,2.535032988,2.344303846
2070.0001,2.523283005,2.36112833
2070.1001,2.51373601,2.369988442
2070.2001,2.509062052,2.367266417
2070.3001,2.511631012,2.351639986
2070.4001,2.524487019,2.328786612
2070.5001,2.545955181,2.309580565
2070.6001,2.571231842,2.29758215
2070.7001,2.597316027,2.293473959
2070.8001,2.620614052,2.293564796
2070.9001,2.635593891,2.298362494
2071.0001,2.637592077,2.308341026
2071.1001,2.626939058,2.321785688
2071.2001,2.607841969,2.33627677
2071.3001,2.585611105,2.345522404
2071.4001,2.566622973,2.348659754
2071.5001,2.55576992,2.343832731
2071.6001,2.553216934,2.336688519
2071.7001,2.555881977,2.330851317
2071.8001,2.559945107,2.32731247
2071.9001,2.562972784,2.318933964
2072.0001,2.565368891,2.31128788
2072.1001,2.568696022,2.309719801
2072.2001,2.572312117,2.311015129
2072.3001,2.573587894,2.315684795
2072.4001,2.569518089,2.323562384
2072.5001,2.557660818,2.323128462
2072.6001,2.539908886,2.317916632
2072.7001,2.523738146,2.312446356
2072.8001,2.517025948,2.306417942
2072.9001,2.520659924,2.302267313
2073.0001,2.527981043,2.305915117
2073.1001,2.533509016,2.3092103
2073.2001,2.534793854,2.313099384
2073.3001,2.530745983,2.3216784
2073.4001,2.525200844,2.335350037
2073.5001,2.523291111,2.353468657
2073.6001,2.524637938,2.37268734
2073.7001,2.527316809,2.391109705
2073.8001,2.530250073,2.404655457
2073.9001,2.532145977,2.399856806
2074.0001,2.531424999,2.388890743
2074.1001,2.528311968,2.371569157
2074.2001,2.52593708,2.350964785
2074.3001,2.524374008,2.334453583
2074.4001,2.521166086,2.324539661
2074.5001,2.524072886,2.319297791
2074.6001,2.536156893,2.317508221
2074.7001,2.549406052,2.319398403
2074.8001,2.556601048,2.323185682
